review_id,rating,text,sentiment,created_time,clean_text,topic,topic_label
15639261,5,"Cực kì hài lòng giao hàng siu nhanh , có mỗi cái hộp tiki bên ngoài thui khum có chống sốc gì đâu, nhma hộp bên ngoài vẫn còn đẹp chán, hộp thì bị dán miếng mã ah 😭 sách đẹp 10/10 🤧",positive,,giao siu nhanh mỗi cái hộp bên ngoài thui_khum chống sốc gì đâu nhma_hộp bên ngoài đẹp chán_hộp dán miếng mã ah đẹp 10 10,1,PRODUCT_QUALITY
17866190,1,"Rất không hài lòng Seal bị bục, nhân viên trước khi gói hàng gửi đi cho khách không kiểm tra kỹ. Là một người mua hàng bình thường, tôi cảm thấy thất vọng; là một người sưu tầm manga, tôi cảm thấy rất tệ về lần trải nghiệm mua hàng này.",negative,,seal bục nhân_viên trước khi gói gửi đi khách kiểm_tra kỹ người mua cảm_thấy thất_vọng người sưu_tầm manga cảm_thấy tệ lần trải_nghiệm mua,2,LOGISTICS
16085799,5,"Cực kì hài lòng Truyện nhìn chung thì khá ổn, lần đầu mua đọc tui tưởng là ngoại truyện nhưng không phải, thẻ bo góc siêu xinh chỉ chán là không có miếng chống sốc nào, còn lại đều oki 🤩🤩🤩",positive,,truyện nhìn_chung khá ổn lần đầu mua đọc tui tưởng ngoại_truyện phải thẻ bo_góc siêu_xinh chỉ chán miếng chống sốc nào đều oki,1,PRODUCT_QUALITY
15842570,5,"Cực kì hài lòng giaoo nhanh cực kì, sách ổn, đẹp xĩu:3
Tuy mua lại lần 2 có mấy lỗi không đáng kể nhưng mà vẫn okela lắm nha :33",positive,,giaoo nhanh ổn đẹp xĩu 3 tuy mua lần 2 mấy lỗi đáng_kể nhưng_mà okela nha 33,1,PRODUCT_QUALITY
16190172,3,"Bình thường Truyện thì ko cần bàn đến
Nhưng cách gói hàng của tiki thì thật sự rất tệ ạ.
Em đặt 3 quyển. Tiki cho đúng 3 quyển trơ trọi vào cái hộp. Lúc em nhận được hàng. Hộp đã móp méo thảm thương ạ. Với người đu truyện như em thì rất buồn ạ",neutral,,truyện cần bàn đến cách gói thật_sự tệ ạ đặt 3 quyển đúng 3 quyển trơ_trọi vào cái hộp lúc nhận hộp móp_méo thảm_thương ạ với người đu_truyện buồn ạ,2,LOGISTICS
15779682,5,"Cực kì hài lòng sách chất liệu tốt, không bị móp và bìa khá êm nhưng cái hộp làm mình hơi hoảng 🥲 nhưng đảm bảo sản phẩm không bị gì đâu nhaaaa",positive,,chất_liệu tốt móp bìa khá êm cái hộp làm hoảng đảm_bảo gì đâu nhaaaa,1,PRODUCT_QUALITY
15668988,3,Bình thường bạn mình mua bản thường được tặng hộp biến hình ( nhiều bạn khác nữa ). Mà đến lượt mình thì lại không được tặng. Quá buồn. Bóc k chắc chắn cần cải thiện. Mình mua về sưu tầm mà truyện bị móp dù vết nhỏ cũng đủ làm mình khó chịu. Lần sau sẽ đặt bên *** của Kim Đồng còn hơn đặt trên Tiki,neutral,,mua bản thường tặng hộp biến_hình nhiều khác nữa đến lượt tặng quá buồn_bóc k chắc_chắn cần cải_thiện mua sưu_tầm truyện móp dù vết nhỏ đủ làm khó_chịu lần sau đặt bên kim đồng hơn đặt trên,2,LOGISTICS
15902285,4,"Cực kì hài lòng Giao nhanh, nhưng thùng móp méo, rách hả thùng làm bụi hết cả sách, có những cuốn bị cong góc. Nói chung là chất lượng đóng gói đơn hàng của bên Tiki ngày càng giảm.",positive,,giao nhanh thùng móp méo rách hả thùng làm bụi hết cả cuốn cong_góc nói_chung chất_lượng đóng_gói đơn bên ngày_càng giảm,1,PRODUCT_QUALITY
15644376,5,Cực kì hài lòng được box đen mừng xĩuuu (´；ω；｀) không chống sốc nhưng may là cũng k df gì. Em bé Duchii rấtt xinhhh nên 5 sao ạaaaa (｡ﾉω＼｡),positive,,box đen mừng xĩuuu ω chống sốc may k_df gì bé duchii rấtt xinhhh 5 sao ạaaaa ﾉω,1,PRODUCT_QUALITY
15920993,5,"Cực kì hài lòng Quá tuyệt vời luôn, nma truyện vẫn còn trang chưa cắt ngoài ra mọi thứ đều ổn rất ok nhé đáng mua lắm mng ạ, ship tiki siêu nhanh 💯💯💯💯",positive,,quá tuyệt_vời luôn nma_truyện trang chưa cắt ngoài_ra mọi thứ đều ổn ok nhé đáng mua mng ạ ship siêu nhanh,4,GENERAL
15719039,5,"Cực kì hài lòng hàng về hơi lâu xíu tại mình ở xa ha :0 6 quyển thì có 2-3 quyển bọc seal hơi ẩu, xấu, đóng gói sơ sài kh có bọc chống sốc bảo vệ truyện, chỉ nhét vào thùng rồi đóng lại thôi 💀 cái thùng nó nát thấy thương..",positive,,lâu_xíu tại ở xa ha 0 6 quyển 2 3 quyển bọc seal ẩu xấu đóng_gói sơ_sài kh bọc chống sốc bảo_vệ truyện chỉ nhét vào thùng đóng thôi cái thùng nó nát thấy thương,1,PRODUCT_QUALITY
19630042,1,Rất không hài lòng ủa tui chọn bản thường nhưg có chọn tặng kèm obi và thẻ bo góc mà?? r sao giao mỗi quyển truyện tập 1 vậy? r card tui đâu??,negative,,ủa tui chọn bản thường nhưg chọn tặng kèm obi thẻ bo_góc r sao giao mỗi quyển truyện_tập 1 vậy r card tui đâu,1,PRODUCT_QUALITY
15611946,5,"Cực kì hài lòng Không đu được limited nên đành ngậm ngùi mua bản thường 😫 Nhưng mà đẹp xỉu, không nỡ bóc seal=))))))",positive,,đu limited đành ngậm_ngùi mua bản thường nhưng_mà đẹp xỉu nỡ bóc seal,1,PRODUCT_QUALITY
15620633,5,Cực kì hài lòng sản phẩm rất đẹp giao hàng nhanh nhưng hộp hơi móp xíu,positive,,đẹp giao nhanh hộp móp_xíu,3,LOGISTICS
15619704,4,"Hài lòng bị gãy mất một góc bìa 😤😤😤
hơi quạo nên chỉ cho 4 sao thôi",positive,,gãy mất góc bìa quạo chỉ 4 sao thôi,1,PRODUCT_QUALITY
19821448,2,Không hài lòng Cái này không có card obi và đã bị khui seal quá tệ,negative,,cái card obi khui seal quá tệ,1,PRODUCT_QUALITY
16270381,5,"Cực kì hài lòng Truyện xinh xỉuu luôn í, giao hành siêu nhanh, nên mua nhaa",positive,,truyện xinh_xỉuu luôn í giao_hành siêu nhanh mua nhaa,3,LOGISTICS
19715261,5,"Cực kì hài lòng Seal đóng gói ổn 1 2 chỗ k đc mịn lắm, vừa đủ để hài lòng",positive,,seal đóng_gói ổn 1 2 chỗ k mịn vừa đủ để,3,LOGISTICS
18254332,4,"Hài lòng Ổn, nhưng nó bị lỗi ở góc. Buồn ghê. 🙁",positive,,ổn nó lỗi ở góc buồn ghê,1,PRODUCT_QUALITY
16650129,4,Hài lòng giao nhanh card bị cong thấy thương lun,positive,,giao nhanh card cong thấy thương lun,1,PRODUCT_QUALITY
19727840,5,Cực kì hài lòng Không ngờ mình lại mua được manga JJK Tập 1 bản thường có tấm card sau khi bỏ lỡ.,positive,,ngờ mua manga jjk tập 1 bản thường tấm card sau khi bỏ lỡ,2,LOGISTICS
15604336,5,"Cực kì hài lòng Mình ở trong nội thành nên giao hàng rất nhanh, trong vòng 12h là nhận được rồi, sách đẹp lắm nha mn không mua đc đặc biệt mua bản thường cũng ngon hên hên thì được tặng thêm box nữa",positive,,ở trong nội_thành giao nhanh trong vòng 12 h nhận đẹp nha_mn mua đặc_biệt mua bản thường ngon_hên hên tặng thêm box nữa,1,PRODUCT_QUALITY
15641088,4,"Hài lòng Gói hàng chán luôn 
Không có chống sốc móp hết quà, xong còn dán mã vạch trực tiếp lên quà 😔
Được cái giao đúng hộp quà còn thiếu với giao nhanh",positive,,gói chán luôn chống sốc móp hết quà xong dán_mã vạch trực_tiếp lên quà cái giao đúng hộp quà thiếu với giao nhanh,1,PRODUCT_QUALITY
17847881,5,"Cực kì hài lòng xịn xò và đẹp đẽ, rất ưng",positive,,xịn_xò đẹp_đẽ ưng,0,PRICING
15621287,5,"Cực kì hài lòng Tiki giao siêu nhanh luôn, mình ở HN đặt tối qua mà trưa nay đã giao luôn rồi. Không có chống sốc nên mình hơi lo nhưng may mắn là cả 2 cuốn ko bị sao, box gift cũng okela lắm ạ,,💚",positive,,giao siêu nhanh luôn ở hn đặt tối_qua trưa nay giao luôn chống sốc lo may_mắn cả 2 cuốn sao box gift okela ạ,1,PRODUCT_QUALITY
15690297,2,"Không hài lòng shop đóng gói không có chống sốc hay gì cả, hàng bị df nhiều, truyện còn bị rách seal, quá thất vọng",negative,,đóng_gói chống sốc hay gì cả df nhiều truyện rách seal quá thất_vọng,1,PRODUCT_QUALITY
15845527,5,"Cực kì hài lòng seal bị rách 1 tí, nhưng may bìa truyện thì k sao, còn truyện thì hơi cong, mua về đọc nên cũng chẳng để tâm lắm. có postcard là ngonnghe rồi. (ảnh k mang tính chất minh họa)",positive,,seal rách 1 tí may bìa truyện k sao truyện cong mua đọc chẳng để tâm postcard ngonnghe ảnh k mang tính_chất_minh họa,1,PRODUCT_QUALITY
15630785,5,Cực kì hài lòng Quá may khi săn đc jjk lmt 😋,positive,,quá may khi săn jjk lmt,2,LOGISTICS
15645214,4,Hài lòng Tiki gói hàng không chống sóc làm em sốc rớt cả cái sự bóng,positive,,tiki_gói hàng_không chống_sóc làm sốc_rớt cả cái sự bóng,2,LOGISTICS
16001006,5,"Cực kì hài lòng đặt onl không lựa được nên trúng ngay quyển lệch obi, tiki thì kbh có bọc chống sốc df ẻ",positive,,đặt onl lựa trúng ngay quyển lệch obi kbh bọc chống sốc df ẻ,1,PRODUCT_QUALITY
17566743,5,"Cực kì hài lòng Ko có j để chê, giao hàng quá nhanh (2h) dù để hình thức giao hàng tiết kiệm, thẻ bóng, bìa k trầy hay sứt, 5sao vì tâm trạng tốt, lần đầu dùng app mà xài rất vừa í",positive,,j để chê giao quá nhanh 2 h dù để hình_thức giao tiết_kiệm thẻ bóng bìa k_trầy hay sứt 5 sao vì tâm_trạng tốt lần đầu dùng app xài vừa í,4,GENERAL
15621335,5,"Cực kì hài lòng tối qua thấy bài post của tiki nên vào mua, giao siêu nhanh 10h30 sáng nay mình đã nhận được rồi, đóng gói tạm ổn, cái box đi kèm được đóng riêng trong một hộp khác",positive,,tối_qua thấy bài post vào mua giao siêu nhanh 10 h30 sáng nay nhận đóng_gói tạm ổn cái box đi kèm đóng riêng trong hộp khác,2,LOGISTICS
15878599,5,Cực kì hài lòng truyện đúng đỉnh,positive,,truyện đúng đỉnh,3,LOGISTICS
15724488,1,"Rất không hài lòng Truyện bị df nhiều, không bọc chống sốc, mua 2 quyển thì 2 quyển đều bị df nặng. Mong Tiki cải thiện lại việc đóng gói, không riêng gì mình mà đã có rất nhiều khách hàng đề nghị về vđ này",negative,,truyện df nhiều bọc chống sốc mua 2 quyển 2 quyển đều df nặng mong cải_thiện việc đóng_gói riêng gì nhiều khách_hàng đề_nghị vđ,1,PRODUCT_QUALITY
15785974,5,"Cực kì hài lòng Biết là bên tiki không bọc truyện bh, nhưng được cái lần nào mua truyện về cũng okela hết,không bị móp méo chỗ nào =)))",positive,,biết bên bọc truyện_bh được_cái lần nào mua truyện okela hết móp méo chỗ nào,1,PRODUCT_QUALITY
19265958,3,"Bình thường Có sách chứ không có card với obi.
Thất vọng quá trời luônnn",neutral,,chứ card với obi thất_vọng quá trời luônnn,1,PRODUCT_QUALITY
15668633,4,"Hài lòng mong tiki sửa lại khâu đóng gói đi ạ 
chứ hàng v k bọc chống sốc vứt đại vô chả hư :( 
đơn mình hên không sao nhưng bạn mình nó bị mẻ góc ý ạ",positive,,mong_tiki sửa khâu đóng_gói đi ạ chứ v k_bọc chống sốc vứt đại_vô chả hư đơn hên sao nó mẻ góc ý ạ,1,PRODUCT_QUALITY
15948653,5,Cực kì hài lòng Hay,positive,,hay,0,PRICING
15764403,5,"Cực kì hài lòng Chất lượng khá, giao hàng nhanh, tối đặt trưa có, chủ yếu săn card bo góc",positive,,chất_lượng khá giao nhanh tối đặt trưa chủ_yếu săn card bo góc,1,PRODUCT_QUALITY
15629375,4,"Hài lòng giao nhanh nhma gói sơ sài quá :)) ko có miếng chống sốc nào luôn. Cầm cái hộp hàng lên thấy lọc xọc là biết có điềm, nhưng cũng may hàng ko có bị df chứ có chắc khóc 3 ngày mất",positive,,giao nhanh nhma_gói sơ_sài quá miếng chống sốc nào luôn cầm cái hộp lên thấy lọc xọc biết điềm may df chứ chắc khóc 3 ngày mất,1,PRODUCT_QUALITY
15622715,5,"Cực kì hài lòng Trộm vía k có df , tổ gánh còng lưng",positive,,trộm_vía k df tổ gánh còng lưng,1,PRODUCT_QUALITY
16119421,4,Hài lòng Tiki giao nhanh. Nguyên seal nhưng card cong vòng luôn rồi hơi buồn 🥲,positive,,giao nhanh nguyên_seal card cong vòng luôn buồn,1,PRODUCT_QUALITY
19415869,3,Bình thường Cuốn này ko có seal ko có postcard luôn,neutral,,cuốn seal postcard luôn,1,PRODUCT_QUALITY
15720367,3,"Bình thường cực kì thất vọng về sản phẩm :)) đóng gõi không kĩ 1 chút nào, chịu mua đắt 2 quyển để mua đc box mà như này đây, mong tiki cải thiện ạ",neutral,,thất_vọng đóng gõi kĩ 1 chút nào chịu mua đắt 2 quyển để mua box đây mong cải_thiện ạ,1,PRODUCT_QUALITY
17514516,5,"Cực kì hài lòng Truyện giao nhanh, đóng gói kĩ càng chắn chắn, tập 1 ra lâu rồi nhưng giờ vẫn mua được có card nên rất vui",positive,,truyện giao nhanh đóng_gói kĩ càng chắn chắn tập 1 ra lâu giờ mua card vui,1,PRODUCT_QUALITY
16294676,4,Hài lòng hàng thì rất xinh nhưng có một điều chất lượng gói hàng kém khi mở hộp còn thấy bị rách seal nữa nhưng sản phẩm thì không sao,positive,,xinh điều chất_lượng gói kém khi mở hộp thấy rách_seal nữa sao,2,LOGISTICS
15607677,5,"Cực kì hài lòng Hàng về nhanh, sản phẩm chất lượng nhưng đóng gói hơi sơ sài luc ve nó bị móp nhẹ phần gáy nhưng bù lại nội dung truyện hay nên không sao",positive,,nhanh chất_lượng đóng_gói sơ_sài luc ve nó móp nhẹ phần gáy bù nội_dung truyện hay sao,1,PRODUCT_QUALITY
16099487,5,Cực kì hài lòng hàng được lắm lun nha giao nhanh nữa mà cái obi bó bị gấp làm nhăn lại trong ko đc ổn lắm😿,positive,,lun_nha giao nhanh nữa cái obi_bó gấp làm nhăn trong ổn,1,PRODUCT_QUALITY
16351506,5,"Cực kì hài lòng truyện hay, còn nguyên seal đẹp lắm nhaaa, cái cạc bằng 1 loại nhựa dẻo? nên không lo bị ướt hay rách dễ dàng nè 🤧👌🏻",positive,,truyện hay nguyên seal đẹp nhaaa cái cạc bằng 1 loại nhựa dẻo lo ướt hay rách dễ_dàng nè,1,PRODUCT_QUALITY
16855086,5,Cực kì hài lòng Đẹp lắm nha nhưng mà gói hàng ko có chống sốc ấy ạ mở ra chỉ sợ bị cong th,positive,,đẹp nha nhưng_mà gói chống sốc ấy ạ mở ra chỉ sợ cong th,1,PRODUCT_QUALITY
16177181,5,Cực kì hài lòng quá đẹp 😍😍😍,positive,,quá đẹp,3,LOGISTICS
16697962,1,"Rất không hài lòng giao sai sản phẩm ạ, đặt tập 3 giao tập 1, mong được liên hệ để đổi hàng",negative,,giao sai ạ đặt tập 3 giao_tập 1 mong liên_hệ để đổi,2,LOGISTICS
17450664,1,"Rất không hài lòng Truyện bị rạch seal, mất thẻ bo góc tặng kèm. Mình tin tưởng tiki trc giờ nên không có quay clip unbox",negative,,truyện rạch seal mất thẻ bo_góc tặng kèm tin_tưởng trc giờ quay clip unbox,1,PRODUCT_QUALITY
16813977,5,"Cực kì hài lòng sản phẩm giao nhanh, mua rẻ hơn so với giá thị trường nhờ tiki trading, có bookcare nên cực kỳ ưng ý. 10 điểm",positive,,giao nhanh mua rẻ hơn so với giá thị_trường nhờ trading bookcare cực_kỳ ưng_ý 10 điểm,2,LOGISTICS
16177382,5,"Cực kì hài lòng giao hàng nhanh, truyện rất đẹp, seal bị thủng 1-2 lỗ và hộp bị rách 1 chỗ 🥲🥲",positive,,giao nhanh_truyện đẹp seal thủng 1 2 lỗ hộp rách 1 chỗ,1,PRODUCT_QUALITY
16392917,1,"Rất không hài lòng Xoá hộ cái auto bookcare đi, có những đơn hàng cần mua nhanh mà đâu phải lúc nào cũng nhớ ấn bỏ bookcare đâu, rất ảnh hưởng đến giá trị mặt hàng",negative,,xóa hộ cái auto bookcare đi đơn cần mua nhanh đâu phải lúc_nào nhớ ấn bỏ bookcare đâu ảnh_hưởng đến giá_trị mặt_hàng,2,LOGISTICS
15724577,4,"Hài lòng tiki đóng hàng k tý chống sốc về boxx gần như nát hết , nhưng may box k tổn hại gì nhiều",positive,,đóng k tý chống sốc boxx gần nát hết may box k tổn_hại gì nhiều,1,PRODUCT_QUALITY
16171951,5,"Cực kì hài lòng Giao hàng nhanh, đóng gói có chút sơ sài nhưng nhìn chung vẫn ổn, không ảnh hưởng đến truyện. Sẽ ủng hộ tiếp tục.",positive,,giao nhanh đóng_gói chút sơ_sài nhìn_chung ổn ảnh_hưởng đến truyện ủng_hộ tiếp_tục,3,LOGISTICS
17609668,5,"Cực kì hài lòng Vì xem anime trước nên quyết định mua, rất hay 💙💙. Shipper rất thân thiện 💙💙💙",positive,,vì xem anime trước quyết_định mua hay shipper thân_thiện,4,GENERAL
15732200,2,"Không hài lòng truyện bị rách 2 trang cuối, card thì hơi bị cong",negative,,truyện rách 2 trang cuối card cong,1,PRODUCT_QUALITY
15896437,1,Rất không hài lòng Truyện đc bọc seal nhưng ko hiểu sao bìa truyện lại bị cong như bị dính nước. Điều này làm mình cực kì thất vọng với một app bán hàng uy tín như tiki,negative,,truyện bọc seal hiểu sao bìa truyện cong dính nước điều làm thất_vọng với app bán uy_tín,1,PRODUCT_QUALITY
15621858,5,"Cực kì hài lòng giao hàng nhanh nhưng bọc chống sốc tàng hình, muốn rớt nước mắt may là truyện ko bị gì, mong tiki khắc phục điểm này",positive,,giao nhanh bọc chống sốc_tàng_hình muốn rớt nước_mắt may truyện gì mong_tiki khắc_phục điểm,1,PRODUCT_QUALITY
15676977,5,Cực kì hài lòng Thấy hot hit cũng tò mò mua đọc thử. Tuy bản thường nhưng cũng được tặng quà😬,positive,,thấy hot hit tò_mò mua đọc thử tuy bản thường tặng quà,1,PRODUCT_QUALITY
16223134,5,"Cực kì hài lòng Giao hàng siêu nhanh, chiều hôm trc đặt mà trưa hôm sau đã giao r
mà ko có bọc chống sốc, may mà truyện ko bị j",positive,,giao siêu nhanh chiều hôm trc đặt trưa hôm sau giao_r bọc chống sốc may_mà truyện_ko j,1,PRODUCT_QUALITY
15618833,5,"Cực kì hài lòng Xinh đẹp tuyệt trần , nhưng mà lúc mở ra mình k thấy chống xóc hơi sợ truyện bị sao mà hên vẫn an toàn không sao cả",positive,,xinh_đẹp tuyệt_trần nhưng_mà lúc mở ra k thấy chống xóc sợ truyện sao hên an_toàn sao cả,2,LOGISTICS
15731629,5,"Cực kì hài lòng truyện xinh lứm nma seal xấu kinh như kiểu bị va đập hay cgi chọc với đè vào ý kh mướt nên nhìn hơi buồn :(( box random cx ok nma thích box đỏ hưnn, ship ok",positive,,truyện xinh_lứm nma seal xấu_kinh kiểu va_đập hay cgi_chọc với đè vào ý kh mướt nhìn buồn box random cx ok nma thích box đỏ hưnn ship ok,1,PRODUCT_QUALITY
16248022,5,Cực kì hài lòng tuy k có bọc nhưng may box k sao truyện k sao muốn box đen k sao box đỏ cx đc,positive,,tuy k bọc may box k sao truyện_k sao muốn box đen k sao box đỏ cx,1,PRODUCT_QUALITY
16787417,3,Bình thường sản phẩm hàng tốt nhưng khi đóng gói xong cái thẻ nó bị không thẳng cho nên tôi đánh giá 3 sao:)),neutral,,tốt khi đóng_gói xong cái thẻ nó thẳng cho_nên đánh_giá 3 sao,1,PRODUCT_QUALITY
17431754,5,Cực kì hài lòng Giao hàng nhann lắm gói hàng cẩn thận lắm luôn có cả chống sốc k bị df gì cả,positive,,giao nhann gói cẩn_thận luôn cả chống sốc k df gì cả,1,PRODUCT_QUALITY
15665868,5,"Cực kì hài lòng Nhìn gói hàng bị móp nhưng sản phẩm bên trong còn nguyên ,giao nhanh 10 điểm",positive,,nhìn gói móp bên trong nguyên giao nhanh 10 điểm,1,PRODUCT_QUALITY
17455646,5,Cực kì hài lòng Truyện seal đẹp lắm :)) box đen nên hơi buồn mình muốn có box đỏ hơn ☺️🥲,positive,,truyện_seal đẹp box đen buồn muốn box đỏ hơn,1,PRODUCT_QUALITY
15628120,5,Cực kì hài lòng Giao hàng nhanh lm luon còn đc tặng 2 box khác nhau nx 🤩🤩🤩☺️☺️☺️,positive,,giao nhanh lm luon tặng 2 box khác nhau nx,1,PRODUCT_QUALITY
15645636,3,Bình thường giao hàng nhanh nhưng hộp thì tơi tả móp góc mấy cuốn sách đặt chung 😑,neutral,,giao nhanh hộp tơi_tả móp góc mấy cuốn đặt chung,1,PRODUCT_QUALITY
15618823,5,"Cực kì hài lòng ui giao nhanh khủng khiếp, hqua đặt buổi tối muộn mà sáng nay 8g đã nhận dc r. tiki đóng hàng trong đêm hay sao á 😂😂 ko bị df box hay truyện luôn",positive,,ui giao nhanh khủng_khiếp hqua đặt buổi tối_muộn sáng nay 8 g nhận dc r đóng trong đêm hay sao á_ko df_box hay truyện luôn,2,LOGISTICS
17427845,5,"Cực kì hài lòng Chất lượng sản phẩm tốt, giao hàng nhanh",positive,,chất_lượng tốt giao nhanh,3,LOGISTICS
15827366,5,Cực kì hài lòng Không đu được limited không sao vì bản thường cũng đủ đẹp rồi😘,positive,,đu limited sao vì bản thường đủ đẹp,1,PRODUCT_QUALITY
16063441,4,"Hài lòng Nó vẫn bị móp khá trầm trọng, gói hàng vô cùng ẩu mong Tiki khắc phục, chứ ko mình đáng giá 3 sao giờ :) chứ mấy lần kiểu như này r",positive,,nó móp khá trầm_trọng gói vô_cùng ẩu mong_tiki khắc_phục chứ đáng_giá 3 sao giờ chứ mấy lần kiểu r,1,PRODUCT_QUALITY
17190234,5,"Cực kì hài lòng Giao hàng nhanh, đóng gói sản phẩm oke và truyện cũng không bị hư gì hết ạ🤍",positive,,giao nhanh đóng_gói oke truyện hư gì hết ạ,3,LOGISTICS
15607236,5,"Cực kì hài lòng Giao hàng siêu nhanh, đóng gói sơ sài may mà không bị hư hại gì",positive,,giao siêu nhanh đóng_gói sơ_sài may_mà hư_hại gì,3,LOGISTICS
15730674,3,Cực kì hài lòng viền trên của truyện bị hư nhẹ do shop ko kiểm tra kĩ hàng chứ mấy quyển khác mình mua ko bị sao cả. chỉ đc cáu giao hàng nhanh thôi,neutral,,viền trên truyện hư nhẹ do kiểm_tra kĩ_hàng chứ mấy quyển khác mua sao cả chỉ cáu giao nhanh thôi,2,LOGISTICS
15662262,1,Rất không hài lòng Truyện bị defect lỗ seal.,negative,,truyện defect lỗ seal,0,PRICING
15643065,5,"Cực kì hài lòng Noi chung san pham on dep , nhung mong tiki goi boc ching soc cho don hang",positive,,noi chung san_pham on dep nhung mong goi boc ching_soc don hang,1,PRODUCT_QUALITY
16348478,5,Cực kì hài lòng chán ghê tiki đóng gói chán quá haizzz chuyẹn bên trong thì keo vẫn còn dính bẩn lun nhưng chắc đó nhà sx chứ vẫn còn seal,positive,,chán ghê_tiki đóng_gói chán quá haizzz chuyẹn bên trong keo dính bẩn lun chắc nhà sx chứ seal,1,PRODUCT_QUALITY
18486267,4,Hài lòng Sách đẹp đóng gói cẩn thận,positive,,đẹp đóng_gói cẩn_thận,3,LOGISTICS
16128803,5,"Cực kì hài lòng Giao hàng nhanh hơn mình nghĩ,đóng gối không kỉ cho lắm ,nhưng hàng không tổn hại gì nên mình nghĩ mọi người nên mua",positive,,giao nhanh hơn nghĩ đóng gối không_kỉ hàng_không tổn_hại gì nghĩ mọi người mua,4,GENERAL
18242112,5,"Cực kì hài lòng Truyện hay , bìa đẹp , giao hàng nhanh",positive,,truyện hay bìa đẹp giao nhanh,3,LOGISTICS
16303588,4,"Hài lòng Giao đủ hàng, nhưng vẫn là k bọc chống xóc, may k df và 1 quyển bị tróc seal",positive,,giao đủ k_bọc chống xóc may k df 1 quyển tróc seal,1,PRODUCT_QUALITY
15661936,5,Cực kì hài lòng Đẹp lắm ạ,positive,,đẹp ạ,3,LOGISTICS
15670776,5,Cực kì hài lòng ukie iu Tiki chứ e tưởng e hụt box thật ☺️ may mà vẫn còn mà còn box mình thích nữa,positive,,ukie iu chứ e_tưởng e_hụt box thật may_mà mà_còn box thích nữa,1,PRODUCT_QUALITY
15863902,5,"Cực kì hài lòng giao hàng nhanh lắm luôn á, sản phẩm giao tới nơi còn nguyên vẹn, đẹp lắm ạ ❤",positive,,giao nhanh luôn á_sản_phẩm giao tới nơi nguyên_vẹn đẹp ạ,3,LOGISTICS
17934445,4,"Hài lòng Sản phẩm tốt, nội dung ok, giao hàng nhanh",positive,,tốt nội_dung ok giao nhanh,3,LOGISTICS
15670738,5,"Cực kì hài lòng giao hàng siu nhanh luôn ạ, sản phẩm được gói chắc chắn nên rất hài lòng ạ.....",positive,,giao siu nhanh luôn ạ gói chắc_chắn ạ,3,LOGISTICS
16637192,5,Cực kì hài lòng Sách đẹp mn ạ. Ship hàng cũng ổn ko bị cấn góc gì hết. Vote 5 sao,positive,,đẹp mn ạ ship ổn cấn_góc gì hết vote 5 sao,1,PRODUCT_QUALITY
15642333,5,"Cực kì hài lòng hàng đẹp, ko bị móp, ko có chống sốc hơi sợ tí nhưng hàng vẫn nguyên vẹn. 5 sao",positive,,đẹp móp chống sốc sợ tí nguyên_vẹn 5 sao,1,PRODUCT_QUALITY
15612534,5,"Cực kì hài lòng Truyện có màn co, có card bo góc, obi đầy đủ.",positive,,truyện màn_co card bo_góc obi đầy_đủ,1,PRODUCT_QUALITY
16193044,2,Hài lòng truyện thì ok đấy nhưng card thì kh nó cong nhue nghị lực của tôi vậy=))),negative,,truyện ok đấy card kh nó cong nhue nghị_lực vậy,1,PRODUCT_QUALITY
17938964,5,"Cực kì hài lòng Tình trạng tốt, giao hàng nhanh",positive,,tình_trạng tốt giao nhanh,3,LOGISTICS
16289726,4,"Hài lòng Hàng ok, gói hàng thì rất Tiki nhưng cơ bản hàng vẫn còn ổn áp",positive,,ok gói cơ_bản ổn_áp,3,LOGISTICS
15836258,3,Bình thường giao nhanh nma k có 1 miếng bọc chống sốc sách dễ df may mà sách của mình k bị khâu gói hàng nên cải thiện,neutral,,giao nhanh nma k 1 miếng bọc chống sốc dễ df_may k khâu gói cải_thiện,1,PRODUCT_QUALITY
15604300,5,"Cực kì hài lòng gói hàng thiếu chống sốc , may hàng k bị df gì , lần sau mong khắc phục",positive,,gói thiếu chống sốc may k df gì lần sau mong khắc_phục,1,PRODUCT_QUALITY
18160275,4,Hài lòng Sản phẩm tuyệt vời,positive,,tuyệt_vời,3,LOGISTICS
15871834,5,Cực kì hài lòng Không thích đọc manga nhưng mua về cho đẹp vì mới coi JJK movie 0 :))),positive,,thích đọc manga mua đẹp vì mới coi jjk movie 0,4,GENERAL
15756900,5,"Cực kì hài lòng Truyện hay, ship hàng nhanh, không bọc hàng nhưng truyện không bị hỏng",positive,,truyện hay ship nhanh bọc truyện hỏng,3,LOGISTICS
15916264,5,"Cực kì hài lòng bìa đẹp, thẻ hơi bị cong ạ",positive,,bìa đẹp thẻ_hơi cong ạ,1,PRODUCT_QUALITY
17524057,5,Cực kì hài lòng ok nha được tặng 2 box khác nhau luôn,positive,,ok_nha tặng 2 box khác nhau luôn,1,PRODUCT_QUALITY
17934764,5,Cực kì hài lòng chưa bóc seal nên chưa biết chất lượng bên trong như thế nào,positive,,chưa bóc seal chưa biết chất_lượng bên trong như_thế_nào,1,PRODUCT_QUALITY
